%time,Cum_irr,EC_drain_PC,Rhair,Tair,Tot_PAR,pH_drain_PC
43815,0.5,3.6,62.4,21.2,0,4.6
43815.00347,0.7,3.6,61.1,21.8,0,4.6
43815.00694,0.7,3.6,67.8,21.3,0,4.6
43815.01042,0.7,3.6,65.7,21.8,0,4.6
43815.01389,0.7,3.6,63.1,21.6,0,4.6
43815.01736,0.7,3.6,63.1,21.5,0,4.6
43815.02083,0.7,3.6,65.9,21.2,0,4.6
43815.02431,0.7,3.6,64.8,21.4,0,4.6
43815.02778,0.7,3.6,63,21.3,0,4.6
43815.03125,0.7,3.6,61.9,21.5,0,4.6
43815.03472,0.7,3.6,63.4,21.1,0,4.6
43815.03819,0.7,3.6,62.7,21,0,4.6
43815.04167,0.7,3.6,61.8,21.1,0,4.6
43815.04514,0.7,3.6,61.4,21.1,0,4.6
43815.04861,0.7,3.6,61,21.1,0,4.6
43815.05208,0.7,3.6,61.9,20.7,0,4.6
43815.05556,0.7,3.6,62.1,20.8,0,4.6
43815.05903,0.7,3.6,60.9,20.9,0,4.5
43815.0625,0.7,3.6,61.1,20.7,0,4.5
43815.06597,0.7,3.6,61.7,20.6,0,4.5
43815.06944,0.7,3.6,60.5,20.9,0,4.5
43815.07292,0.7,3.6,61.7,20.5,0,4.5
43815.07639,0.7,3.6,61.9,20.7,0,4.5
43815.07986,0.7,3.6,60.4,21,0,4.5
43815.08333,0.7,3.6,62.5,20.6,0,4.5
43815.08681,0,3.6,61.7,21,0,4.5
43815.09028,0,3.6,60.2,21.1,0,4.5
43815.09375,0,3.6,63.8,20.4,0,4.5
43815.09722,0,3.6,62.9,21,0,4.5
43815.10069,0,3.6,60.8,21.4,0,4.5
43815.10417,0,3.6,66.9,20.8,0,4.5
43815.10764,0,3.6,64.5,21.2,0,4.5
43815.11111,0,3.6,62.1,21.5,0,4.5
43815.11458,0,3.6,62.9,21.2,0,4.6
43815.11806,0,3.6,62.9,21.1,0,4.6
43815.12153,0,3.6,61.6,21.4,0,4.6
43815.125,0,3.6,62.4,21.3,0,4.6
43815.12847,0,3.6,61.9,21.3,0,4.6
43815.13194,0,3.6,61.2,21.2,0,4.6
43815.13542,0,3.6,62.7,20.8,0,4.6
43815.13889,0,3.6,61.9,21,0,4.6
43815.14236,0,3.6,61,20.9,0,4.6
43815.14583,0,3.6,61.5,20.7,0,4.6
43815.14931,0,3.6,62.7,20.8,0,4.6
43815.15278,0,3.6,61.6,20.9,0,4.6
43815.15625,0,3.6,60.3,21,0,4.6
43815.15972,0,3.6,63,20.3,0,4.6
43815.16319,0,3.6,63.5,20.6,0,4.6
43815.16667,0,3.6,61.7,20.8,0,4.6
43815.17014,0,3.6,60.4,21.3,0,4.5
43815.17361,0,3.6,65.1,20.5,0,4.6
43815.17708,0,3.6,64.4,20.7,0,4.5
43815.18056,0,3.6,62.3,21.2,0,4.5
43815.18403,0,3.6,61.3,21.2,0,4.6
43815.1875,0,3.6,63,20.7,0,4.6
43815.19097,0,3.6,63.9,20.8,0,4.6
43815.19444,0,3.6,62.3,21.1,0,4.6
43815.19792,0,3.6,61,21.2,0,4.6
43815.20139,0,3.6,62.9,20.8,0,4.6
43815.20486,0,3.6,62.8,21,0,4.6
43815.20833,0,3.6,61.2,21.4,0,4.6
43815.21181,0,3.6,64,20.8,0,4.6
43815.21528,0,3.6,63.1,20.9,0,4.6
43815.21875,0,3.6,61.4,21.2,0,4.6
43815.22222,0,3.6,62.7,21.1,0,4.6
43815.22569,0,3.6,62,21.1,0,4.6
43815.22917,0,3.6,61.1,21.1,0,4.6
43815.23264,0,3.6,62.9,20.7,0,4.6
43815.23611,0,3.6,62.9,20.9,0,4.6
43815.23958,0,3.6,61.4,21.4,0,4.6
43815.24306,0,3.6,62.9,20.7,0,4.6
43815.24653,0,3.6,62.7,21,0,4.6
43815.25,0,3.6,61.1,21.2,0,4.6
43815.25347,0,3.6,61.8,21,0,4.6
43815.25694,0,3.6,60.9,21.2,0,4.6
43815.26042,0,3.6,63,20.6,0,4.6
43815.26389,0,3.6,63.1,21,0,4.6
43815.26736,0,3.6,61.8,21,0,4.6
43815.27083,0,3.6,61,20.9,0,4.6
43815.27431,0,3.6,61.5,21.1,0,4.6
43815.27778,0,3.6,60.7,21,0,4.6
43815.28125,0,3.6,62.8,20.7,0,4.6
43815.28472,0,3.6,62.4,20.8,0,4.6
43815.28819,0,3.6,61.2,21.1,0,4.6
43815.29167,0,3.6,62.1,20.9,0,4.6
43815.29514,0,3.6,61.6,21.1,0,4.6
43815.29861,0,3.6,62.3,20.8,0,4.6
43815.30208,0,3.6,62.4,21,0,4.6
43815.30556,0,3.6,61.2,21.3,0,4.6
43815.30903,0,3.6,63.5,20.8,0,4.6
43815.3125,0,3.6,63.2,20.9,0,4.6
43815.31597,0,3.6,62.2,21,0,4.6
43815.31944,0,3.6,61.4,21.2,0,4.6
43815.32292,0,3.6,62.6,20.9,0,4.6
43815.32639,0,3.6,62.2,21.1,0,4.6
43815.32986,0,3.6,61.3,21.3,0,4.6
43815.33333,0,3.6,63.2,21,0,4.6
43815.33681,0,3.6,62.5,21.1,0,4.6
43815.34028,0,3.6,61.6,21.2,0,4.6
43815.34375,0,3.6,61.3,21.2,0,4.6
43815.34722,0,3.6,63.1,20.9,0,4.6
43815.35069,0,3.6,62.4,21.1,149,4.6
43815.35417,0,3.6,61.4,21.3,149,4.6
43815.35764,0,3.6,62.8,21.3,149,4.6
43815.36111,0,3.6,61.8,21.9,149,4.6
43815.36458,0,3.6,66.9,21.1,149,4.6
43815.36806,0,3.6,66.4,22,149,4.6
43815.37153,0,3.6,64,22.2,149,4.6
43815.375,0,3.6,64.4,22.1,149,4.6
43815.37847,0,3.6,66.8,22.3,149,4.6
43815.38194,0,3.6,65.1,22.3,150,4.6
43815.38542,0,3.6,63.5,22.5,154,4.6
43815.38889,0,3.6,66.7,21.9,159,4.6
43815.39236,0,3.6,65.4,22.2,159,4.6
43815.39583,0,3.6,64.2,22.2,160,4.6
43815.39931,0,3.6,63.5,22.4,164,4.6
43815.40278,0,3.6,65.7,22,164,4.6
43815.40625,0,3.6,66,21.9,166,4.6
43815.40972,0,3.6,65.5,21.8,166,4.6
43815.41319,0,3.6,64.7,22,172,4.6
43815.41667,0,3.6,64.6,21.8,173,4.6
43815.42014,0,3.6,64.3,21.9,175,4.6
43815.42361,0,3.6,63.6,22,177,4.6
43815.42708,0,3.6,63.5,22,175,4.6
43815.43056,0,3.6,63.5,21.8,178,4.6
43815.43403,0,3.6,63.1,21.9,178,4.6
43815.4375,0,3.6,63.5,21.8,178,4.6
43815.44097,0,3.6,63.6,21.8,176,4.6
43815.44444,0,3.6,63.4,21.8,179,4.6
43815.44792,0,3.6,63.1,21.8,185,4.6
43815.45139,0,3.6,63,21.8,186,4.6
43815.45486,0,3.6,64.1,21.7,190,4.6
43815.45833,0,3.6,64.1,21.7,190,4.6
43815.46181,0,3.6,63.8,21.7,197,4.6
43815.46528,0,3.6,63.3,21.7,192,4.6
43815.46875,0,3.6,62.9,21.7,198,4.6
43815.47222,0,3.6,62.3,21.5,201,4.6
43815.47569,0,3.6,63.4,21.4,199,4.6
43815.47917,0,3.6,65.2,21.2,201,4.6
43815.48264,0,3.6,64,21.6,206,4.6
43815.48611,0,3.6,63.6,21.5,217,4.6
43815.48958,0,3.6,63.6,21.4,223,4.6
43815.49306,0,3.6,64.2,21.7,234,4.6
43815.49653,0,3.6,64.5,21.8,232,4.6
43815.5,0,3.6,64,21.6,217,4.6
43815.50347,0,3.6,64.8,21.7,212,4.6
43815.50694,0,3.6,65.6,21.7,208,4.6
43815.51042,0,3.6,65.4,21.4,208,4.6
43815.51389,0,3.6,66.5,21.2,202,4.6
43815.51736,0,3.6,66.4,21.4,209,4.6
43815.52083,0,3.6,66.6,21.4,220,4.6
43815.52431,0,3.6,67.5,21.5,221,4.6
43815.52778,0,3.6,67.4,21.4,215,4.6
43815.53125,0,3.6,67.6,21.3,207,4.6
43815.53472,0,3.6,68.2,21.3,201,4.6
43815.53819,0,3.6,68.1,21.2,201,4.6
43815.54167,0,3.6,67.8,21.2,202,4.6
43815.54514,0,3.6,68.5,21.1,203,4.6
43815.54861,0,3.6,68.2,21,203,4.6
43815.55208,0,3.6,68,21.4,204,4.6
43815.55556,0,3.6,68.5,21.1,192,4.6
43815.55903,0,3.6,68.5,21.1,188,4.6
43815.5625,0,3.6,68.4,21.1,187,4.6
43815.56597,0,3.6,68.4,21.1,187,4.6
43815.56944,0,3.6,67.8,21.1,196,4.6
43815.57292,0,3.6,68.1,21.1,193,4.6
43815.57639,0,3.6,67.8,21.1,200,4.6
43815.57986,0,3.6,67.2,21.2,210,4.6
43815.58333,0,3.6,67.9,21.2,200,4.6
43815.58681,0,3.6,68,21,192,4.6
43815.59028,0,3.6,68.1,20.9,189,4.6
43815.59375,0,3.6,68.7,20.9,140,4.6
43815.59722,0,3.6,68.7,21.1,181,4.6
43815.60069,0,3.6,68.9,20.9,189,4.6
43815.60417,0,3.6,69.4,21.2,185,4.6
43815.60764,0,3.6,68.7,21.3,187,4.6
43815.61111,0,3.6,68.7,21.2,185,4.6
43815.61458,0,3.6,68.8,21.2,176,4.6
43815.61806,0,3.6,68.3,20.9,177,4.6
43815.62153,0,3.6,69.1,20.7,175,4.6
43815.625,0,3.6,69,20.8,168,4.6
43815.62847,0,3.6,68.2,20.5,171,4.6
43815.63194,0,3.6,68.7,20.7,175,4.6
43815.63542,0,3.6,67.8,20.9,174,4.6
43815.63889,0,3.6,67.6,20.6,172,4.6
43815.64236,0,3.6,68,20.9,172,4.6
43815.64583,0,3.6,66.8,20.7,171,4.6
43815.64931,0,3.6,67,20.6,172,4.6
43815.65278,0,3.6,66.9,20.7,164,4.6
43815.65625,0,3.6,66.3,20.7,165,4.6
43815.65972,0,3.6,66.6,20.6,160,4.6
43815.66319,0,3.6,66.1,20.9,158,4.6
43815.66667,0,3.6,66.4,20.6,156,4.6
43815.67014,0,3.6,66.8,20.9,155,4.6
43815.67361,0,3.6,66,20.4,153,4.6
43815.67708,0,3.6,66.4,19.8,152,4.6
43815.68056,0,3.6,66.6,19.6,152,4.6
43815.68403,0,3.6,66.3,19.5,150,4.6
43815.6875,0,3.6,66.4,19.6,126,4.6
43815.69097,0,3.6,66.2,19.9,126,4.6
43815.69444,0,3.6,65.7,20.3,126,4.6
43815.69792,0,3.6,65.3,20.4,126,4.6
43815.70139,0,3.6,65.2,20.6,126,4.6
43815.70486,0,3.6,65.3,20.5,126,4.6
43815.70833,0,3.6,65.5,20.7,126,4.6
43815.71181,0,3.6,65.8,20.7,137,4.6
43815.71528,0,3.6,66.4,20.5,149,4.6
43815.71875,0,3.6,66.5,20.4,149,4.6
43815.72222,0,3.6,66.7,20.5,149,4.6
43815.72569,0,3.6,66.2,20.6,149,4.6
43815.72917,0,3.6,66.3,20.8,149,4.6
43815.73264,0,3.6,66.1,20.7,149,4.6
43815.73611,0,3.6,66,20.7,149,4.6
43815.73958,0,3.6,66.3,20.7,149,4.6
43815.74306,0,3.6,66.2,20.9,149,4.6
43815.74653,0,3.6,66.3,20.7,149,4.6
43815.75,0,3.6,66.6,20.8,149,4.6
43815.75347,0,3.6,66.4,20.7,149,4.6
43815.75694,0,3.6,66.6,20.8,149,4.6
43815.76042,0,3.6,66.4,20.8,149,4.6
43815.76389,0,3.6,65.6,20.9,149,4.6
43815.76736,0,3.6,65.4,20.9,149,4.6
43815.77083,0,3.6,65.1,20.9,149,4.6
43815.77431,0,3.6,64.9,20.8,149,4.6
43815.77778,0,3.6,65.1,20.8,0,4.6
43815.78125,0,3.6,66,19.4,0,4.6
43815.78472,0,3.6,68.5,17.5,0,4.6
43815.78819,0,3.6,68.9,17.2,0,4.6
43815.79167,0,3.6,68.8,15.8,0,4.6
43815.79514,0,3.7,70.8,15.7,0,4.6
43815.79861,0,3.7,70.3,15.9,0,4.6
43815.80208,0,3.7,70.5,15.4,0,4.6
43815.80556,0,3.7,71.2,15.5,0,4.6
43815.80903,0,3.7,71.2,15.4,0,4.6
43815.8125,0,3.7,71.7,15.5,0,4.6
43815.81597,0,3.7,72.2,15.1,0,4.6
43815.81944,0,3.7,72.8,14.9,0,4.6
43815.82292,0,3.7,73.5,14.7,0,4.6
43815.82639,0,3.7,73.9,14.6,0,4.6
43815.82986,0,3.7,74.3,14.4,0,4.6
43815.83333,0,3.7,74.9,14.4,0,4.6
43815.83681,0,3.7,75.3,14.4,0,4.6
43815.84028,0,3.7,75.7,14.4,0,4.6
43815.84375,0,3.7,76.1,14.4,0,4.6
43815.84722,0,3.7,76.8,14.3,0,4.6
43815.85069,0,3.7,77.2,14.1,0,4.6
43815.85417,0,3.7,77.8,14.3,0,4.6
43815.85764,0,3.7,78.5,14.2,0,4.6
43815.86111,0,3.7,79.1,14.2,0,4.6
43815.86458,0,3.7,79.4,14,0,4.6
43815.86806,0,3.7,79.8,14.1,0,4.6
43815.87153,0,3.7,80.3,13.9,0,4.6
43815.875,0,3.7,80.8,13.9,0,4.6
43815.87847,0,3.7,81,13.8,0,4.6
43815.88194,0,3.7,81.4,13.8,0,4.6
43815.88542,0,3.7,81.6,13.8,0,4.6
43815.88889,0,3.7,81.9,13.7,0,4.6
43815.89236,0,3.7,82.2,13.7,0,4.6
43815.89583,0,3.7,82.6,13.4,0,4.6
43815.89931,0,3.7,82.9,13.3,0,4.6
43815.90278,0,3.7,83.2,13.5,0,4.6
43815.90625,0,3.7,83.4,13.5,0,4.6
43815.90972,0,3.7,83.5,13.4,0,4.6
43815.91319,0,3.7,83.7,13.4,0,4.6
43815.91667,0,3.7,83.9,13.3,0,4.6
43815.92014,0,3.7,84.2,13.2,0,4.6
43815.92361,0,3.7,84.4,13.2,0,4.6
43815.92708,0,3.7,84.6,13.1,0,4.6
43815.93056,0,3.7,84.9,13,0,4.6
43815.93403,0,3.7,84.5,13.2,0,4.6
43815.9375,0,3.7,83.4,13.4,0,4.6
43815.94097,0,3.7,82.7,13.3,0,4.6
43815.94444,0,3.7,82.4,13.3,0,4.6
43815.94792,0,3.7,82.2,13.3,0,4.6
43815.95139,0,3.7,82.2,13.3,0,4.6
43815.95486,0,3.7,82.4,13.1,0,4.6
43815.95833,0,3.7,82.2,13.1,0,4.6
43815.96181,0,3.7,82.2,13.2,0,4.6
43815.96528,0,3.7,82.3,13.1,0,4.6
43815.96875,0,3.7,82.3,13.1,0,4.6
43815.97222,0,3.7,82.4,13.1,0,4.6
43815.97569,0,3.7,82.6,13,0,4.6
43815.97917,0,3.7,82.8,12.9,0,4.6
43815.98264,0,3.7,82.9,13,0,4.6
43815.98611,0,3.7,83.2,12.9,0,4.6
43815.98958,0,3.7,83.2,12.8,0,4.6
43815.99306,0,3.7,83.5,12.7,0,4.6
43815.99653,0,3.7,83.8,12.7,0,4.6
43816,0,3.7,83.9,12.7,0,4.6
43816.00347,0,3.7,83.8,12.7,0,4.6
43816.00694,0,3.7,83.8,12.5,0,4.6
43816.01042,0,3.7,83.9,12.5,0,4.6
43816.01389,0,3.7,84.1,13,0,4.6
43816.01736,0,3.7,83,13.1,0,4.6
43816.02083,0,3.7,82.7,13.4,0,4.6
43816.02431,0,3.7,82.7,13.5,0,4.6
43816.02778,0,3.7,82.9,13.6,0,4.6
43816.03125,0,3.7,83.2,13.5,0,4.6
43816.03472,0,3.7,83.6,13.3,0,4.6
43816.03819,0,3.7,84,13.7,0,4.6
43816.04167,0,3.7,84.4,13.5,0,4.6
43816.04514,0,3.7,84.7,13.5,0,4.6
43816.04861,0,3.7,85.1,13.5,0,4.6
43816.05208,0,3.7,85.4,13.5,0,4.6
43816.05556,0,3.7,85.7,13.2,0,4.6
43816.05903,0,3.7,85.9,13.5,0,4.6
43816.0625,0,3.7,86.2,13.3,0,4.6
43816.06597,0,3.7,86.4,13.5,0,4.6
43816.06944,0,3.7,86.7,13.4,0,4.6
43816.07292,0,3.7,86.9,13.5,0,4.6
43816.07639,0,3.7,87.1,13.3,0,4.6
43816.07986,0,3.7,87.4,13.3,0,4.6
43816.08333,0,3.7,87.6,13.2,0,4.6
43816.08681,0,3.7,87.9,13.2,0,4.6
43816.09028,0,3.7,88.1,13,0,4.6
43816.09375,0,3.7,88.3,13.1,0,4.6
43816.09722,0,3.7,88.4,13.2,0,4.6
43816.10069,0,3.7,88.5,12.9,0,4.6
43816.10417,0,3.7,88.8,13,0,4.6
43816.10764,0,3.7,88.8,13,0,4.6
43816.11111,0,3.7,88.8,12.8,0,4.6
43816.11458,0,3.7,88.9,12.8,0,4.6
43816.11806,0,3.7,89.1,12.9,0,4.6
43816.12153,0,3.7,89.2,12.8,0,4.6
43816.125,0,3.7,89.3,12.7,0,4.6
43816.12847,0,3.7,89.4,12.8,0,4.6
43816.13194,0,3.7,89.5,12.7,0,4.6
43816.13542,0,3.7,89.7,12.8,0,4.6
43816.13889,0,3.7,89.9,12.7,0,4.6
43816.14236,0,3.7,89.9,12.7,0,4.6
43816.14583,0,3.7,89.9,12.4,0,4.6
43816.14931,0,3.7,90,12.6,0,4.6
43816.15278,0,3.8,90.1,12.5,0,4.6
43816.15625,0,3.7,90.2,12.4,0,4.6
43816.15972,0,3.7,90.3,12.6,0,4.6
43816.16319,0,3.7,90.4,12.5,0,4.6
43816.16667,0,3.7,90.5,12.6,0,4.6
43816.17014,0,3.7,90.6,12.5,0,4.6
43816.17361,0,3.7,90.6,12.4,0,4.6
43816.17708,0,3.7,90.8,12.4,0,4.6
43816.18056,0,3.7,90.9,12.5,0,4.6
43816.18403,0,3.7,90.9,12.3,0,4.6
43816.1875,0,3.7,90.9,12.5,0,4.6
43816.19097,0,3.7,90.9,12.6,0,4.6
43816.19444,0,3.7,91.1,12.4,0,4.6
43816.19792,0,3.7,91.2,12.2,0,4.6
43816.20139,0,3.7,91.2,12.4,0,4.6
43816.20486,0,3.7,91.2,12.4,0,4.6
43816.20833,0,3.7,91.3,12.3,0,4.6
43816.21181,0,3.7,91.4,12.4,0,4.6
43816.21528,0,3.7,91.6,12.4,0,4.6
43816.21875,0,3.7,91.7,12.3,0,4.6
43816.22222,0,3.7,92,12.4,0,4.6
43816.22569,0,3.7,92,12.4,0,4.6
43816.22917,0,3.7,92,12.3,0,4.6
43816.23264,0,3.7,92,12.2,0,4.6
43816.23611,0,3.7,92.3,12.3,0,4.6
43816.23958,0,3.7,92.4,12.3,0,4.6
43816.24306,0,3.7,92.5,12.4,0,4.6
43816.24653,0,3.7,92.5,12.2,0,4.6
43816.25,0,3.7,92.6,12.3,0,4.6
43816.25347,0,3.7,92.7,12.3,0,4.6
43816.25694,0,3.7,92.8,12.4,0,4.6
43816.26042,0,3.7,92.8,12.3,0,4.6
43816.26389,0,3.7,92.9,12.2,0,4.6
43816.26736,0,3.7,93,12.2,0,4.6
43816.27083,0,3.7,93.1,12.3,0,4.6
43816.27431,0,3.7,93.1,12.2,0,4.6
43816.27778,0,3.7,93.2,12.2,0,4.6
43816.28125,0,3.7,93.2,12.3,0,4.6
43816.28472,0,3.7,93.3,12.3,0,4.6
43816.28819,0,3.7,93.2,12.2,0,4.6
43816.29167,0,3.7,93.4,12.4,0,4.6
43816.29514,0,3.7,93.4,12.3,0,4.6
43816.29861,0,3.7,93.4,12.3,0,4.6
43816.30208,0,3.7,93.5,12.3,0,4.6
43816.30556,0,3.7,93.6,12.3,0,4.6
43816.30903,0,3.7,93.7,12.3,0,4.6
43816.3125,0,3.8,93.7,12.3,0,4.6
43816.31597,0,3.7,93.8,12.3,0,4.6
43816.31944,0,3.7,93.9,12.3,149,4.6
43816.32292,0,3.8,93.9,12.7,149,4.6
